Datetime,Open,High,Low,Close,Volume
2026-04-13 10:00:00-03:00,197323.875,197323.875,196222.859375,196572.734375,0
2026-04-13 11:00:00-03:00,196640.375,196885.0625,196465.734375,196606.953125,0
2026-04-13 12:00:00-03:00,196635.90625,196651.03125,196223.890625,196634.671875,0
2026-04-13 13:00:00-03:00,196635.46875,197347.96875,196612.6875,197090.078125,0
2026-04-13 14:00:00-03:00,197149.125,197939.96875,197115.65625,197893.953125,0
2026-04-13 15:00:00-03:00,197894.875,198063.015625,197608.1875,197955.5,0
2026-04-13 16:00:00-03:00,197928.15625,198173.390625,197769.0,198132.234375,0
2026-04-14 10:00:00-03:00,198001.484375,199219.984375,198001.484375,199189.546875,0
2026-04-14 11:00:00-03:00,199149.484375,199354.8125,198587.015625,198690.8125,0
2026-04-14 12:00:00-03:00,198675.734375,198854.5625,198264.015625,198383.765625,0
2026-04-14 13:00:00-03:00,198385.453125,198678.015625,198294.546875,198615.53125,0
2026-04-14 14:00:00-03:00,198561.875,198976.390625,198480.3125,198559.296875,0
2026-04-14 15:00:00-03:00,198581.734375,198764.1875,198333.703125,198556.6875,0
2026-04-14 16:00:00-03:00,198517.765625,198953.8125,198517.765625,198773.40625,0
2026-04-15 10:00:00-03:00,198657.328125,199232.453125,198080.96875,198383.984375,0
2026-04-15 11:00:00-03:00,198465.140625,198508.9375,197402.71875,197660.640625,0
2026-04-15 12:00:00-03:00,197630.90625,197872.984375,197320.796875,197376.703125,0
2026-04-15 13:00:00-03:00,197359.453125,197528.125,196966.15625,197133.859375,0
2026-04-15 14:00:00-03:00,197156.484375,197421.640625,197102.1875,197397.65625,0
2026-04-15 15:00:00-03:00,197374.953125,198076.8125,197234.46875,197894.90625,0
2026-04-15 16:00:00-03:00,197930.734375,197930.734375,197287.046875,197500.34375,0
2026-04-16 10:00:00-03:00,197737.890625,198586.5625,197257.3125,197257.3125,0
2026-04-16 11:00:00-03:00,197360.421875,197520.65625,196467.046875,196639.6875,0
2026-04-16 12:00:00-03:00,196590.59375,197325.40625,196590.59375,197306.265625,0
2026-04-16 13:00:00-03:00,197245.65625,197410.515625,196756.59375,196942.5625,0
2026-04-16 14:00:00-03:00,196926.8125,196937.53125,196443.59375,196558.90625,0
2026-04-16 15:00:00-03:00,196550.40625,196817.953125,196353.984375,196450.59375,0
2026-04-16 16:00:00-03:00,196434.640625,196800.34375,196434.640625,196593.9375,0
2026-04-17 10:00:00-03:00,196880.515625,198665.65625,196880.515625,197616.046875,0
2026-04-17 11:00:00-03:00,197602.046875,197602.046875,195547.734375,195957.84375,0
2026-04-17 12:00:00-03:00,196039.734375,196422.34375,195841.4375,196132.109375,0
2026-04-17 13:00:00-03:00,196176.015625,196430.65625,195940.3125,196358.640625,0
2026-04-17 14:00:00-03:00,196403.375,196487.578125,196023.953125,196339.78125,0
2026-04-17 15:00:00-03:00,196354.859375,196354.859375,195367.90625,195645.828125,0
2026-04-17 16:00:00-03:00,195677.453125,195882.0625,195572.890625,195594.625,0
